site_id;latitude;longitude
RM712D1;41.851334;12.421195
RM712D2;41.851334;12.421195
RM712D3;41.851334;12.421195
RM712G1;41.851334;12.421195
RM712G2;41.851334;12.421195
RM712G3;41.851334;12.421195
RM712U1;41.851334;12.421195
RM712V1;41.851334;12.421195
RM712W1;41.851334;12.421195
RM712U2;41.851334;12.421195
RM712V2;41.851334;12.421195
RM712W2;41.851334;12.421195
RM712U3;41.851334;12.421195
RM712V3;41.851334;12.421195
RM712W3;41.851334;12.421195
RM808A1;41.807499;12.433861
RM808A2;41.807499;12.433861
RM808A3;41.807499;12.433861
RM842A1;41.906281;12.390667
RM842A2;41.906281;12.390667
RM842A3;41.906281;12.390667
RM864A1;41.893169;12.475528
RM864A2;41.893169;12.475528
RM864A3;41.893169;12.475528
RM897A1;41.802666;12.325306
RM897A2;41.802666;12.325306
RM897A3;41.802666;12.325306
